id,character,created_at,updated_at,jlpt,grade,kanjimap_url,kanjigraph_url,meanings,cluster,learned
908,乳,2026-07-11T13:12:43.326869+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/乳,japanesegraph.com/乳,"[""milk, breast"", ""dairy""]",food,false
909,導,2026-07-11T13:12:43.326869+00:00,2026-07-16T15:01:21.684616+00:00,n3,e5,thekanjimap.com/導,japanesegraph.com/導,"[""guide, lead"", ""conduct"", ""direct""]",education,false
910,解,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n3,e5,thekanjimap.com/解,japanesegraph.com/解,"[""dissolve, understand"", ""solve"", ""release"", ""explain""]",,false
911,善,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n2,e6,thekanjimap.com/善,japanesegraph.com/善,"[""good, virtue"", ""goodness"", ""righteous""]",,false
912,宗,2026-07-11T13:12:43.326869+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/宗,japanesegraph.com/宗,"[""religion, sect"", ""origin"", ""ancestor""]",religion_spirit,false
913,貿,2026-07-11T13:12:43.326869+00:00,2026-07-13T23:15:38.60052+00:00,n3,e5,thekanjimap.com/貿,japanesegraph.com/貿,"[""trade, exchange"", ""commerce"", ""barter""]",money_business,false
914,熟,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n2,e6,thekanjimap.com/熟,japanesegraph.com/熟,"[""ripen, mature"", ""skilled"", ""fully cooked""]",,false
915,処,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n2,e6,thekanjimap.com/処,japanesegraph.com/処,"[""dispose of, deal with"", ""place"", ""manage""]",,false
916,貴,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n1,e6,thekanjimap.com/貴,japanesegraph.com/貴,"[""precious, noble"", ""dear"", ""valued""]",,false
917,忠,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n2,e6,thekanjimap.com/忠,japanesegraph.com/忠,"[""loyalty, faithfulness"", ""devotion"", ""sincerity""]",,false
918,模,2026-07-11T13:12:43.326869+00:00,2026-07-11T13:12:43.326869+00:00,n2,e6,thekanjimap.com/模,japanesegraph.com/模,"[""model, pattern"", ""imitate"", ""copy""]",,false
919,増,2026-07-11T13:12:43.326869+00:00,2026-07-13T23:15:38.60052+00:00,n3,e5,thekanjimap.com/増,japanesegraph.com/増,"[""increase, grow"", ""add"", ""multiply"", ""expand""]",quantity_degree,false
920,優,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/優,japanesegraph.com/優,"[""superior, gentle"", ""kind"", ""excellent""]",,false
921,脳,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/脳,japanesegraph.com/脳,"[""brain"", ""mind"", ""intellect""]",body_part,false
922,捨,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/捨,japanesegraph.com/捨,"[""throw away, abandon"", ""discard"", ""give up""]",,false
923,針,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/針,japanesegraph.com/針,"[""needle, pin"", ""hand (of a clock)"", ""compass""]",tool_object,false
924,降,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n4,e6,thekanjimap.com/降,japanesegraph.com/降,"[""descend, get off"", ""fall (rain/snow)"", ""surrender""]",weather,false
925,届,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/届,japanesegraph.com/届,"[""reach, be delivered"", ""report"", ""notify""]",communication,false
926,絹,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n1,e6,thekanjimap.com/絹,japanesegraph.com/絹,"[""silk"", ""silk fabric""]",clothing,false
927,巻,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/巻,japanesegraph.com/巻,"[""roll, wind around"", ""volume (of a book)"", ""coil""]",quantity_degree,false
928,衆,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/衆,japanesegraph.com/衆,"[""masses, people"", ""many"", ""multitude""]",quantity_degree,false
929,暮,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/暮,japanesegraph.com/暮,"[""livelihood, sunset"", ""year end"", ""dusk""]",time_date,false
930,閉,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/閉,japanesegraph.com/閉,"[""close, shut"", ""end"", ""lock""]",,false
931,就,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/就,japanesegraph.com/就,"[""take up, accomplish"", ""succeed to"", ""start""]",work_occupation,false
932,拝,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/拝,japanesegraph.com/拝,"[""worship, bow reverently"", ""receive (humble)"", ""see (humble)""]",religion_spirit,false
933,済,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/済,japanesegraph.com/済,"[""settle, finish"", ""save"", ""relieve""]",money_business,false
934,忘,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n4,e6,thekanjimap.com/忘,japanesegraph.com/忘,"[""forget"", ""neglect"", ""overlook""]",,false
935,紅,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/紅,japanesegraph.com/紅,"[""crimson, red"", ""rouge"", ""lipstick""]",color,false
936,誌,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/誌,japanesegraph.com/誌,"[""magazine, record"", ""write down"", ""journal""]",communication,false
937,勤,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/勤,japanesegraph.com/勤,"[""work, diligence"", ""serve"", ""be employed""]",work_occupation,false
938,策,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/策,japanesegraph.com/策,"[""plan, scheme"", ""policy"", ""measure""]",government_law,false
939,染,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/染,japanesegraph.com/染,"[""dye, be infected"", ""stain"", ""color""]",color,false
940,異,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/異,japanesegraph.com/異,"[""different, strange"", ""unusual"", ""foreign""]",,false
941,誕,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n4,e6,thekanjimap.com/誕,japanesegraph.com/誕,"[""be born, birth"", ""birth celebration""]",,false
942,背,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/背,japanesegraph.com/背,"[""back, height"", ""betray"", ""turn one's back""]",body_part,false
943,奏,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/奏,japanesegraph.com/奏,"[""play music, perform"", ""report to the emperor""]",art_music,false
944,論,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/論,japanesegraph.com/論,"[""argument, discussion"", ""theory"", ""thesis""]",communication,false
945,困,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/困,japanesegraph.com/困,"[""be troubled, be distressed"", ""difficulty"", ""hardship""]",emotion,false
946,縦,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/縦,japanesegraph.com/縦,"[""vertical, length"", ""lengthwise"", ""north-south""]",direction_position,false
947,疑,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/疑,japanesegraph.com/疑,"[""doubt, suspect"", ""question"", ""distrust""]",emotion,false
948,並,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/並,japanesegraph.com/並,"[""line up, ordinary"", ""average"", ""side by side""]",direction_position,false
949,遺,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n1,e6,thekanjimap.com/遺,japanesegraph.com/遺,"[""bequeath, leave behind"", ""lose"", ""omit""]",money_business,false
950,視,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/視,japanesegraph.com/視,"[""look at, see"", ""regard"", ""view"", ""inspect""]",,false
951,拡,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/拡,japanesegraph.com/拡,"[""broaden, expand"", ""enlarge"", ""spread""]",quantity_degree,false
952,従,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/従,japanesegraph.com/従,"[""obey, follow"", ""attend"", ""accompany""]",,false
953,穀,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n1,e6,thekanjimap.com/穀,japanesegraph.com/穀,"[""grain, cereal"", ""crop"", ""corn""]",food,false
954,翌,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/翌,japanesegraph.com/翌,"[""next, following"", ""the next day"", ""following day""]",time_date,false
955,誤,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/誤,japanesegraph.com/誤,"[""mistake, error"", ""wrong"", ""false""]",,false
956,討,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/討,japanesegraph.com/討,"[""conquer, discuss"", ""punish"", ""investigate""]",military,false
957,潮,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/潮,japanesegraph.com/潮,"[""tide, current"", ""sea water"", ""trend""]",nature,false
958,裏,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/裏,japanesegraph.com/裏,"[""back side, reverse"", ""inside"", ""behind the scenes""]",direction_position,false
959,胸,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/胸,japanesegraph.com/胸,"[""chest, breast"", ""heart"", ""mind""]",body_part,false
960,源,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/源,japanesegraph.com/源,"[""source, origin"", ""beginning"", ""root""]",nature,false
961,革,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/革,japanesegraph.com/革,"[""leather, reform"", ""change"", ""renew""]",clothing,false
962,射,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/射,japanesegraph.com/射,"[""shoot, fire"", ""emit"", ""radiate""]",military,false
963,亡,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/亡,japanesegraph.com/亡,"[""die, deceased"", ""perish"", ""lose""]",,false
964,臓,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/臓,japanesegraph.com/臓,"[""internal organ"", ""viscera""]",body_part,false
965,腹,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/腹,japanesegraph.com/腹,"[""belly, stomach"", ""mind"", ""heart""]",body_part,false
966,詞,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/詞,japanesegraph.com/詞,"[""word, part of speech"", ""lyrics"", ""speech""]",art_music,false
967,裁,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/裁,japanesegraph.com/裁,"[""judge, cut cloth"", ""decision"", ""verdict""]",government_law,false
968,訳,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/訳,japanesegraph.com/訳,"[""translate, reason"", ""meaning"", ""cause""]",communication,false
969,砂,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/砂,japanesegraph.com/砂,"[""sand"", ""gravel"", ""grit""]",nature,false
970,座,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/座,japanesegraph.com/座,"[""seat, sit down"", ""constellation"", ""position""]",,false
971,署,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/署,japanesegraph.com/署,"[""government office, station"", ""sign"", ""signature""]",government_law,false
972,郷,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/郷,japanesegraph.com/郷,"[""hometown, village"", ""rural area"", ""native place""]",geography_place,false
973,筋,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/筋,japanesegraph.com/筋,"[""muscle, sinew"", ""line"", ""plot"", ""reason""]",body_part,false
974,肺,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/肺,japanesegraph.com/肺,"[""lung"", ""lungs""]",body_part,false
975,盟,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/盟,japanesegraph.com/盟,"[""alliance, oath"", ""league"", ""pledge""]",government_law,false
976,訪,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/訪,japanesegraph.com/訪,"[""visit, call on"", ""inquire""]",,false
977,磁,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/磁,japanesegraph.com/磁,"[""magnet, porcelain"", ""magnetic""]",technology,false
978,映,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/映,japanesegraph.com/映,"[""reflect, project"", ""be becoming"", ""suit""]",art_music,false
979,系,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/系,japanesegraph.com/系,"[""system, lineage"", ""line"", ""series"", ""family""]",,false
980,警,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/警,japanesegraph.com/警,"[""warn, police"", ""guard"", ""caution""]",government_law,false
981,干,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/干,japanesegraph.com/干,"[""dry, drought"", ""interfere"", ""concern""]",weather,false
982,頂,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/頂,japanesegraph.com/頂,"[""summit, top"", ""receive (humble)"", ""crown of head""]",nature,false
983,装,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/装,japanesegraph.com/装,"[""dress, equip"", ""decorate"", ""pretend""]",clothing,false
984,糖,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/糖,japanesegraph.com/糖,"[""sugar"", ""sweets"", ""candy""]",food,false
985,覧,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/覧,japanesegraph.com/覧,"[""look at, peruse"", ""see"", ""inspect""]",,false
986,穴,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/穴,japanesegraph.com/穴,"[""hole, pit"", ""cave"", ""gap"", ""defect""]",nature,false
987,郵,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/郵,japanesegraph.com/郵,"[""mail, postal"", ""post""]",communication,false
988,担,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/担,japanesegraph.com/担,"[""carry, bear"", ""be responsible for"", ""shoulder""]",work_occupation,false
989,看,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/看,japanesegraph.com/看,"[""watch over, nurse"", ""look after"", ""observe""]",body_health,false
990,認,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/認,japanesegraph.com/認,"[""acknowledge, recognize"", ""approve"", ""admit""]",,false
991,補,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/補,japanesegraph.com/補,"[""supplement, assist"", ""fill"", ""make up for""]",work_occupation,false
992,蒸,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/蒸,japanesegraph.com/蒸,"[""steam, evaporate"", ""sultry"", ""humid""]",weather,false
993,呼,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n3,e6,thekanjimap.com/呼,japanesegraph.com/呼,"[""call, summon"", ""breathe"", ""name""]",communication,false
994,班,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/班,japanesegraph.com/班,"[""group, squad"", ""team"", ""section""]",,false
995,沿,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/沿,japanesegraph.com/沿,"[""along, follow (a river or road)"", ""coast"", ""border""]",geography_place,false
996,納,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/納,japanesegraph.com/納,"[""supply, pay"", ""store"", ""accept""]",money_business,false
997,縮,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/縮,japanesegraph.com/縮,"[""shrink, contract"", ""reduce"", ""compress""]",quantity_degree,false
998,諸,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/諸,japanesegraph.com/諸,"[""various, all"", ""many"", ""several""]",quantity_degree,false
999,傷,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/傷,japanesegraph.com/傷,"[""wound, injury"", ""scratch"", ""damage""]",body_health,false
1000,私,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n5,e6,thekanjimap.com/私,japanesegraph.com/私,"[""I, me (first person)"", ""private"", ""personal""]",,false
1001,皇,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/皇,japanesegraph.com/皇,"[""emperor, imperial"", ""sovereign"", ""imperial family""]",government_law,false
1002,障,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/障,japanesegraph.com/障,"[""obstacle, hinder"", ""disability"", ""impediment""]",body_health,false
1003,臨,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/臨,japanesegraph.com/臨,"[""look down upon, attend"", ""face"", ""be present at""]",,false
1004,鋼,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n1,e6,thekanjimap.com/鋼,japanesegraph.com/鋼,"[""steel"", ""hard metal""]",,false
1005,閣,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n1,e6,thekanjimap.com/閣,japanesegraph.com/閣,"[""cabinet (government), tower"", ""palace"", ""lofty building""]",government_law,false
1006,蚕,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n1,e6,thekanjimap.com/蚕,japanesegraph.com/蚕,"[""silkworm"", ""sericulture""]",animal,false
1007,秘,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n2,e6,thekanjimap.com/秘,japanesegraph.com/秘,"[""secret, conceal"", ""mysterious"", ""hidden""]",,false
1008,吸,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n3,e6,thekanjimap.com/吸,japanesegraph.com/吸,"[""suck, inhale"", ""absorb"", ""breathe in""]",body_health,false
1009,刻,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n2,e6,thekanjimap.com/刻,japanesegraph.com/刻,"[""engrave, carve"", ""time"", ""moment""]",time_date,false
1010,至,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/至,japanesegraph.com/至,"[""reach, arrive at"", ""extreme"", ""utmost""]",quantity_degree,false
1011,窓,2026-07-11T13:13:41.91987+00:00,2026-07-13T23:15:38.60052+00:00,n4,e6,thekanjimap.com/窓,japanesegraph.com/窓,"[""window"", ""opening"", ""porthole""]",building_place,false
1012,除,2026-07-11T13:13:41.91987+00:00,2026-07-16T15:01:21.684616+00:00,n2,e6,thekanjimap.com/除,japanesegraph.com/除,"[""exclude, remove"", ""except"", ""division (math)""]",number,false
1013,探,2026-07-11T13:13:41.91987+00:00,2026-07-11T13:13:41.91987+00:00,n3,e6,thekanjimap.com/探,japanesegraph.com/探,"[""search, seek"", ""explore"", ""investigate""]",,false
